time,load
1/2/2018 10:00,2197.5
1/2/2018 11:00,1833.3
1/2/2018 11:00,2410.2
1/2/2018 11:00,811.2
1/2/2018 11:00,1414.1
1/2/2018 11:00,1394.1
1/2/2018 11:00,2782
1/2/2018 11:00,1274.3
1/2/2018 11:00,417.8
1/2/2018 11:00,7360.1
1/2/2018 11:00,702.1
1/2/2018 11:00,2211.1
1/2/2018 12:00,1836.9
1/2/2018 12:00,2369.9
1/2/2018 12:00,806.8
1/2/2018 12:00,1407.9
1/2/2018 12:00,1379.7
1/2/2018 12:00,2738.2
1/2/2018 12:00,1250.1
1/2/2018 12:00,417.4
1/2/2018 12:00,7337.6
1/2/2018 12:00,699.3
1/2/2018 12:00,2204.1
1/2/2018 13:00,1837.5
1/2/2018 13:00,2341
1/2/2018 13:00,799.7
1/2/2018 13:00,1391
1/2/2018 13:00,1377.6
1/2/2018 13:00,2714.4
1/2/2018 13:00,1246
1/2/2018 13:00,419.1
1/2/2018 13:00,7304.4
1/2/2018 13:00,695.5
1/2/2018 13:00,2192.2
1/2/2018 14:00,1821
1/2/2018 14:00,2328.5
1/2/2018 14:00,798.5
1/2/2018 14:00,1367.6
1/2/2018 14:00,1372.2
1/2/2018 14:00,2715.7
1/2/2018 14:00,1228.9
1/2/2018 14:00,417.3
1/2/2018 14:00,7272.7
1/2/2018 14:00,691.9
1/2/2018 14:00,2127.6
1/2/2018 15:00,1820.5
1/2/2018 15:00,2325.7
1/2/2018 15:00,821.1
1/2/2018 15:00,1368.4
1/2/2018 15:00,1377.9
1/2/2018 15:00,2779.8
1/2/2018 15:00,1228.5
1/2/2018 15:00,424
1/2/2018 15:00,7299.6
1/2/2018 15:00,690
1/2/2018 15:00,2085.4
1/2/2018 16:00,1902.6
1/2/2018 16:00,2391.7
1/2/2018 16:00,849.1
1/2/2018 16:00,1417.5
1/2/2018 16:00,1445.6
1/2/2018 16:00,2984.7
1/2/2018 16:00,1281.4
1/2/2018 16:00,453.1
1/2/2018 16:00,7457.2
1/2/2018 16:00,687.2
1/2/2018 16:00,2151.6
1/2/2018 17:00,2017
1/2/2018 17:00,2562.7
1/2/2018 17:00,911.6
1/2/2018 17:00,1544.5
1/2/2018 17:00,1557.8
1/2/2018 17:00,3281
1/2/2018 17:00,1378.6
1/2/2018 17:00,500.2
1/2/2018 17:00,7668.9
1/2/2018 17:00,680.1
1/2/2018 17:00,2316.3
1/2/2018 18:00,2014.5
1/2/2018 18:00,2555.9
1/2/2018 18:00,920.7
1/2/2018 18:00,1544.4
1/2/2018 18:00,1577.6
1/2/2018 18:00,3315.5
1/2/2018 18:00,1388.3
1/2/2018 18:00,515.3
1/2/2018 18:00,7595.6
1/2/2018 18:00,709.7
1/2/2018 18:00,2333.3
1/2/2018 19:00,1972.2
1/2/2018 19:00,2510.2
1/2/2018 19:00,912.3
1/2/2018 19:00,1505.2
1/2/2018 19:00,1563.1
1/2/2018 19:00,3257.4
1/2/2018 19:00,1356.1
1/2/2018 19:00,511.2
1/2/2018 19:00,7477.2
1/2/2018 19:00,701.9
1/2/2018 19:00,2301.3
1/2/2018 20:00,1902.9
1/2/2018 20:00,2437.3
1/2/2018 20:00,883.2
1/2/2018 20:00,1454.8
1/2/2018 20:00,1524.5
1/2/2018 20:00,3165.4
1/2/2018 20:00,1307.3
1/2/2018 20:00,493.3
1/2/2018 20:00,7293
1/2/2018 20:00,686.5
1/2/2018 20:00,2240.3
1/2/2018 21:00,1798.4
1/2/2018 21:00,2312.1
1/2/2018 21:00,839
1/2/2018 21:00,1374
1/2/2018 21:00,1450.3
1/2/2018 21:00,3000.5
1/2/2018 21:00,1234.6
1/2/2018 21:00,464.7
1/2/2018 21:00,7050.3
1/2/2018 21:00,667.1
1/2/2018 21:00,2154.1
1/2/2018 22:00,1678
1/2/2018 22:00,2190.5
1/2/2018 22:00,763.7
1/2/2018 22:00,1284.2
1/2/2018 22:00,1349.1
1/2/2018 22:00,2760.9
1/2/2018 22:00,1137.2
1/2/2018 22:00,423.8
1/2/2018 22:00,6657.3
1/2/2018 22:00,642.7
1/2/2018 22:00,2063.6
1/2/2018 23:00,1571.9
1/2/2018 23:00,2075.2
1/2/2018 23:00,693.7
1/2/2018 23:00,1192.3
1/2/2018 23:00,1257.9
1/2/2018 23:00,2521.1
1/2/2018 23:00,1053.1
1/2/2018 23:00,386
1/2/2018 23:00,6205.4
1/2/2018 23:00,627.3
1/2/2018 23:00,1935.2
1/3/2018 0:00,1508.6
1/3/2018 0:00,1998
1/3/2018 0:00,654.8
1/3/2018 0:00,1134.2
1/3/2018 0:00,1194.7
1/3/2018 0:00,2354.6
1/3/2018 0:00,1007.6
1/3/2018 0:00,365.6
1/3/2018 0:00,5840.9
1/3/2018 0:00,614.5
1/3/2018 0:00,1847.3
1/3/2018 1:00,1476.4
1/3/2018 1:00,1983.4
1/3/2018 1:00,637.6
1/3/2018 1:00,1112.6
1/3/2018 1:00,1170.9
1/3/2018 1:00,2259.5
1/3/2018 1:00,976.1
1/3/2018 1:00,352.9
1/3/2018 1:00,5585.2
1/3/2018 1:00,607.5
1/3/2018 1:00,1790.4
1/3/2018 2:00,1462
1/3/2018 2:00,1965.6
1/3/2018 2:00,624.8
1/3/2018 2:00,1099.3
1/3/2018 2:00,1159.6
1/3/2018 2:00,2206
1/3/2018 2:00,975.1
1/3/2018 2:00,351
1/3/2018 2:00,5444.3
1/3/2018 2:00,603.8
1/3/2018 2:00,1759.8
1/3/2018 3:00,1465.2
1/3/2018 3:00,1954.7
1/3/2018 3:00,622.7
1/3/2018 3:00,1100.9
1/3/2018 3:00,1162.8
1/3/2018 3:00,2198.3
1/3/2018 3:00,961.3
1/3/2018 3:00,355.9
1/3/2018 3:00,5392
1/3/2018 3:00,603.1
1/3/2018 3:00,1755.2
1/3/2018 4:00,1493.5
1/3/2018 4:00,1999.1
1/3/2018 4:00,630.7
1/3/2018 4:00,1125.4
1/3/2018 4:00,1182.6
1/3/2018 4:00,2235
1/3/2018 4:00,982.1
1/3/2018 4:00,359.1
1/3/2018 4:00,5434
1/3/2018 4:00,608.3
1/3/2018 4:00,1782.5
1/3/2018 5:00,1563.6
1/3/2018 5:00,2115.6
1/3/2018 5:00,668.3
1/3/2018 5:00,1187.7
1/3/2018 5:00,1231.8
1/3/2018 5:00,2350.9
1/3/2018 5:00,1032.7
1/3/2018 5:00,393.3
1/3/2018 5:00,5685.9
1/3/2018 5:00,621.5
1/3/2018 5:00,1855.5
1/3/2018 6:00,1722.4
1/3/2018 6:00,2312.5
1/3/2018 6:00,745.2
1/3/2018 6:00,1305.9
1/3/2018 6:00,1339.9
1/3/2018 6:00,2590.6
1/3/2018 6:00,1149
1/3/2018 6:00,431.2
1/3/2018 6:00,6191
1/3/2018 6:00,648.1
1/3/2018 6:00,2002.7
1/3/2018 7:00,1797.2
1/3/2018 7:00,2389.2
1/3/2018 7:00,810.7
1/3/2018 7:00,1391.1
1/3/2018 7:00,1397.6
1/3/2018 7:00,2744.7
1/3/2018 7:00,1217.8
1/3/2018 7:00,453.6
1/3/2018 7:00,6691.9
1/3/2018 7:00,655.3
1/3/2018 7:00,2109.8
1/3/2018 8:00,1796
1/3/2018 8:00,2378.8
1/3/2018 8:00,822.3
1/3/2018 8:00,1394.8
1/3/2018 8:00,1405.3
1/3/2018 8:00,2747.5
1/3/2018 8:00,1236.6
1/3/2018 8:00,448.6
1/3/2018 8:00,6967.8
1/3/2018 8:00,658.5
1/3/2018 8:00,2106.7
1/3/2018 9:00,1795.9
1/3/2018 9:00,2355.9
1/3/2018 9:00,822.6
1/3/2018 9:00,1404.3
1/3/2018 9:00,1370.1
1/3/2018 9:00,2703.9
1/3/2018 9:00,1232.4
1/3/2018 9:00,442.1
1/3/2018 9:00,7136.1
1/3/2018 9:00,630.6
1/3/2018 9:00,2110.4
1/3/2018 10:00,1757.7
1/3/2018 10:00,2338.8
1/3/2018 10:00,816.9
1/3/2018 10:00,1418.5
1/3/2018 10:00,1384.2
1/3/2018 10:00,2653.8
1/3/2018 10:00,1215.6
1/3/2018 10:00,419.4
1/3/2018 10:00,7196.8
1/3/2018 10:00,623
1/3/2018 10:00,2112.1
1/3/2018 11:00,1733.8
1/3/2018 11:00,2323.9
1/3/2018 11:00,800.8
1/3/2018 11:00,1401.4
1/3/2018 11:00,1371
1/3/2018 11:00,2599.4
1/3/2018 11:00,1189.2
1/3/2018 11:00,407.3
1/3/2018 11:00,7187.2
1/3/2018 11:00,642.9
1/3/2018 11:00,2088.2
1/3/2018 12:00,1709.9
1/3/2018 12:00,2289.2
1/3/2018 12:00,793
1/3/2018 12:00,1348.8
1/3/2018 12:00,1344.3
1/3/2018 12:00,2599.6
1/3/2018 12:00,1159
1/3/2018 12:00,406.1
1/3/2018 12:00,7180.9
1/3/2018 12:00,648.7
1/3/2018 12:00,2047
1/3/2018 13:00,1697.8
1/3/2018 13:00,2287.7
1/3/2018 13:00,788.2
1/3/2018 13:00,1331.7
1/3/2018 13:00,1331.6
1/3/2018 13:00,2570.9
1/3/2018 13:00,1150.3
1/3/2018 13:00,397
1/3/2018 13:00,7139
1/3/2018 13:00,647.7
1/3/2018 13:00,2064.7
1/3/2018 14:00,1689.8
1/3/2018 14:00,2260.7
1/3/2018 14:00,785
1/3/2018 14:00,1317.5
1/3/2018 14:00,1313
1/3/2018 14:00,2592.3
1/3/2018 14:00,1138.5
1/3/2018 14:00,402.2
1/3/2018 14:00,7093.2
1/3/2018 14:00,635.7
1/3/2018 14:00,2052.9
1/3/2018 15:00,1705.7
1/3/2018 15:00,2246.7
1/3/2018 15:00,793.4
1/3/2018 15:00,1310.8
1/3/2018 15:00,1333.8
1/3/2018 15:00,2655.9
1/3/2018 15:00,1130.7
1/3/2018 15:00,403.5
1/3/2018 15:00,7129.6
1/3/2018 15:00,648.8
1/3/2018 15:00,2042.6
1/3/2018 16:00,1805.6
1/3/2018 16:00,2326.3
1/3/2018 16:00,831.4
1/3/2018 16:00,1350.3
1/3/2018 16:00,1412.7
1/3/2018 16:00,2864
1/3/2018 16:00,1166.5
1/3/2018 16:00,424.7
1/3/2018 16:00,7287.4
1/3/2018 16:00,660.9
1/3/2018 16:00,2082.7
1/3/2018 17:00,1938.1
1/3/2018 17:00,2493.6
1/3/2018 17:00,887.5
1/3/2018 17:00,1443.7
1/3/2018 17:00,1504.1
1/3/2018 17:00,3135.1
1/3/2018 17:00,1248.5
1/3/2018 17:00,475.3
1/3/2018 17:00,7459
1/3/2018 17:00,673.3
1/3/2018 17:00,2201.7
1/3/2018 18:00,1952.4
1/3/2018 18:00,2528.6
1/3/2018 18:00,892.9
1/3/2018 18:00,1441.5
1/3/2018 18:00,1519.8
1/3/2018 18:00,3180
1/3/2018 18:00,1260
1/3/2018 18:00,504.3
1/3/2018 18:00,7353.1
1/3/2018 18:00,673.3
1/3/2018 18:00,2225.1
1/3/2018 19:00,1920.8
1/3/2018 19:00,2505.2
1/3/2018 19:00,881.5
1/3/2018 19:00,1413.2
1/3/2018 19:00,1504.6
1/3/2018 19:00,3132.8
1/3/2018 19:00,1248
1/3/2018 19:00,500.7
1/3/2018 19:00,7204.9
1/3/2018 19:00,630.1
1/3/2018 19:00,2209.2
1/3/2018 20:00,1863.7
1/3/2018 20:00,2445.9
1/3/2018 20:00,856.1
1/3/2018 20:00,1372.3
1/3/2018 20:00,1473.3
1/3/2018 20:00,3058.2
1/3/2018 20:00,1214.3
1/3/2018 20:00,480.6
1/3/2018 20:00,7005.1
1/3/2018 20:00,622.7
